Code Insee,Code postal,latitude,longitude,nom commune,département,région,population 2015,population 2021
59439,59550,50.1616211802,3.79528710452,Noyelles-sur-Sambre,Nord,Hauts-de-France,294.0,278.0
59440,59282,50.2786620955,3.38194992576,Noyelles-sur-Selle,Nord,Hauts-de-France,721.0,673.0
59441,59570,50.2692950414,3.7760866867,Obies,Nord,Hauts-de-France,734.0,649.0
59442,59680,50.2225324882,4.03683646675,Obrechies,Nord,Hauts-de-France,267.0,273.0
59443,59670,50.8191546724,2.40052257312,Ochtezeele,Nord,Hauts-de-France,383.0,375.0
59444,59970,50.4481733778,3.53940322234,Odomez,Nord,Hauts-de-France,935.0,927.0
59445,59132,50.0369176402,4.12652703676,Ohain,Nord,Hauts-de-France,1217.0,1188.0
59446,59195,50.3522308671,3.43281738814,Oisy,Nord,Hauts-de-France,594.0,690.0
59447,59264,50.3867147723,3.59668401083,Onnaing,Nord,Hauts-de-France,8726.0,8719.0
59448,59122,50.9297498837,2.58933450299,Oost-Cappel,Nord,Hauts-de-France,478.0,472.0
59449,59310,50.4684491037,3.23890685351,Orchies,Nord,Hauts-de-France,8472.0,8455.0
59450,59360,50.1050821078,3.6311053836,Ors,Nord,Hauts-de-France,660.0,638.0
59451,59530,50.2718570583,3.63293709102,Orsinval,Nord,Hauts-de-France,547.0,558.0
59452,59162,50.4571255859,3.03269713092,Ostricourt,Nord,Hauts-de-France,5387.0,5829.0
59453,59670,50.8399999116,2.51032290122,Oudezeele,Nord,Hauts-de-France,686.0,684.0
59454,59670,50.7807301542,2.4699206565,Oxelaëre,Nord,Hauts-de-France,535.0,528.0
59455,59295,50.2487376852,3.26355890022,Paillencourt,Nord,Hauts-de-France,993.0,1015.0
59456,59146,50.3763502504,3.21867627513,Pecquencourt,Nord,Hauts-de-France,5942.0,6232.0
59457,59840,50.6700813687,2.96867396183,Pérenchies,Nord,Hauts-de-France,8307.0,8519.0
59458,59273,50.56433015,3.17149667698,Péronne-en-Mélantois,Nord,Hauts-de-France,903.0,1004.0
59459,59494,50.3747760096,3.47594179576,Petite-Forêt,Nord,Hauts-de-France,4870.0,5058.0
59461,59244,50.1023567532,3.82607936534,Petit-Fayt,Nord,Hauts-de-France,301.0,294.0
59462,59133,50.5128963726,3.02222998505,Phalempin,Nord,Hauts-de-France,4637.0,4849.0
59463,59284,50.9299079429,2.34010090191,Pitgam,Nord,Hauts-de-France,951.0,976.0
59464,59218,50.185059973,3.61684782607,Poix-du-Nord,Nord,Hauts-de-France,2195.0,2185.0
59465,59360,50.1169693319,3.58693750917,Pommereuil,Nord,Hauts-de-France,779.0,792.0
59466,59710,50.5213224802,3.11535964739,Pont-à-Marcq,Nord,Hauts-de-France,2858.0,2883.0
59467,59138,50.2317600389,3.84512612151,Pont-sur-Sambre,Nord,Hauts-de-France,2539.0,2410.0
59468,59530,50.2386756413,3.66509880886,Potelle,Nord,Hauts-de-France,363.0,441.0
59469,59190,50.7340517429,2.60269224096,Pradelles,Nord,Hauts-de-France,381.0,410.0
59470,59840,50.6607863693,2.9485483768,Prémesques,Nord,Hauts-de-France,2165.0,2060.0
59470,59840,50.6607863693,2.9485483768,Prémesques,Nord,Hauts-de-France,2165.0,2060.0
59471,59990,50.311072595,3.57351530616,Préseau,Nord,Hauts-de-France,1908.0,2065.0
59472,59288,50.1647138146,3.6553638264,Preux-au-Bois,Nord,Hauts-de-France,831.0,838.0
59473,59144,50.2886107324,3.69910774088,Preux-au-Sart,Nord,Hauts-de-France,304.0,304.0
59474,59550,50.0779109986,3.75922395806,Prisches,Nord,Hauts-de-France,1062.0,1043.0
59475,59121,50.3241135233,3.45729001727,Prouvy,Nord,Hauts-de-France,2270.0,2173.0
59476,59267,50.15582108,3.20370328154,Proville,Nord,Hauts-de-France,3168.0,3128.0
59477,59185,50.5134080019,2.91117965832,Provin,Nord,Hauts-de-France,4194.0,4469.0
59478,59380,50.9381093158,2.46047387712,Quaëdypre,Nord,Hauts-de-France,1092.0,1121.0
59479,59243,50.4035655109,3.6270603909,Quarouble,Nord,Hauts-de-France,3045.0,3131.0
59480,59269,50.2848542839,3.50823290442,Quérénaing,Nord,Hauts-de-France,925.0,861.0
59481,59530,50.2506593981,3.62486177207,Le Quesnoy,Nord,Hauts-de-France,5007.0,4852.0
59482,59890,50.7129994523,3.00861966929,Quesnoy-sur-Deûle,Nord,Hauts-de-France,6802.0,6920.0
59483,59680,50.2350198423,4.06805030291,Quiévelon,Nord,Hauts-de-France,133.0,137.0
59484,59920,50.3920521291,3.65887590653,Quiévrechain,Nord,Hauts-de-France,6349.0,6208.0
59484,59920,50.3920521291,3.65887590653,Quiévrechain,Nord,Hauts-de-France,6349.0,6208.0
59485,59214,50.162969816,3.42160576023,Quiévy,Nord,Hauts-de-France,1771.0,1801.0
59486,59194,50.4201328892,3.13698851837,Râches,Nord,Hauts-de-France,2723.0,2660.0
59487,59320,50.6281404058,2.89866058213,Radinghem-en-Weppes,Nord,Hauts-de-France,1368.0,1393.0
59488,59554,50.1884274141,3.17806914502,Raillencourt-Sainte-Olle,Nord,Hauts-de-France,2289.0,2128.0
59489,59283,50.4363550078,3.10277352628,Raimbeaucourt,Nord,Hauts-de-France,4056.0,4015.0
59490,59177,50.0704332931,3.99772859383,Rainsars,Nord,Hauts-de-France,191.0,188.0
59491,59590,50.410089317,3.48909318774,Raismes,Nord,Hauts-de-France,12642.0,12055.0
59492,59161,50.2072582763,3.24940380157,Ramillies,Nord,Hauts-de-France,593.0,596.0
59493,59177,50.1164251073,4.03401363601,Ramousies,Nord,Hauts-de-France,229.0,227.0
59494,59530,50.2067851455,3.6560114776,Raucourt-au-Bois,Nord,Hauts-de-France,176.0,154.0
59495,59245,50.2766724838,4.04841593336,Recquignies,Nord,Hauts-de-France,2388.0,2420.0
59496,59360,50.0452957797,3.63508660272,Rejet-de-Beaulieu,Nord,Hauts-de-France,267.0,232.0
59497,59173,50.7357377095,2.37835427066,Renescure,Nord,Hauts-de-France,2084.0,2128.0
59498,59980,50.0851954003,3.47837512553,Reumont,Nord,Hauts-de-France,371.0,343.0
59499,59122,50.9353119359,2.54496726178,Rexpoëde,Nord,Hauts-de-France,2052.0,1992.0
59500,59159,50.1039235945,3.13170162173,Ribécourt-la-Tour,Nord,Hauts-de-France,376.0,376.0
59501,59870,50.3871460601,3.2654482403,Rieulay,Nord,Hauts-de-France,1364.0,1243.0
59502,59277,50.2043374368,3.35238504979,Rieux-en-Cambrésis,Nord,Hauts-de-France,1476.0,1438.0
59503,59550,50.1565289177,3.64613951991,Robersart,Nord,Hauts-de-France,181.0,204.0
59504,59172,50.3127229733,3.32813430468,Rœulx,Nord,Hauts-de-France,3832.0,3779.0
59505,59990,50.3683187976,3.63953903487,Rombies-et-Marchipont,Nord,Hauts-de-France,765.0,750.0
59506,59730,50.1972863068,3.54305484338,Romeries,Nord,Hauts-de-France,437.0,476.0
59507,59790,50.6044738955,3.09168585537,Ronchin,Nord,Hauts-de-France,18939.0,19437.0
59508,59223,50.747350697,3.11815606165,Roncq,Nord,Hauts-de-France,13657.0,13784.0
59509,59286,50.4147869735,3.10349816509,Roost-Warendin,Nord,Hauts-de-France,6099.0,5976.0
59511,59230,50.4521455969,3.36243705958,Rosult,Nord,Hauts-de-France,1905.0,1973.0
59512,59100,50.6879774811,3.18258434623,Roubaix,Nord,Hauts-de-France,96077.0,98892.0
59513,59169,50.3279013406,3.14688211688,Roucourt,Nord,Hauts-de-France,447.0,457.0
59514,59131,50.2712617008,3.99972723492,Rousies,Nord,Hauts-de-France,3992.0,4043.0
59515,59220,50.333483649,3.44055794538,Rouvignies,Nord,Hauts-de-France,673.0,657.0
59516,59285,50.8331982321,2.36252595858,Rubrouck,Nord,Hauts-de-France,950.0,919.0
59517,59258,50.0758341626,3.23349040866,Les Rues-des-Vignes,Nord,Hauts-de-France,775.0,748.0
59518,59530,50.2634217469,3.5818116421,Ruesnes,Nord,Hauts-de-France,428.0,455.0
59519,59226,50.4924282163,3.35255840321,Rumegies,Nord,Hauts-de-France,1712.0,1740.0
59520,59281,50.1304621675,3.22848231666,Rumilly-en-Cambrésis,Nord,Hauts-de-France,1469.0,1429.0
59521,59554,50.1992760236,3.17933507614,Sailly-lez-Cambrai,Nord,Hauts-de-France,461.0,422.0
59522,59390,50.6460432884,3.22762243791,Sailly-lez-Lannoy,Nord,Hauts-de-France,1696.0,1949.0
59523,59262,50.5877332144,3.16342165677,Sainghin-en-Mélantois,Nord,Hauts-de-France,2615.0,2848.0
59524,59184,50.5583359872,2.89740255201,Sainghin-en-Weppes,Nord,Hauts-de-France,5641.0,5641.0
59525,59177,50.0854794146,4.03223070419,Sains-du-Nord,Nord,Hauts-de-France,2934.0,2779.0
59526,59230,50.4401000981,3.44460708029,Saint-Amand-les-Eaux,Nord,Hauts-de-France,16534.0,15980.0
59527,59350,50.6597692969,3.04609387889,Saint-André-lez-Lille,Nord,Hauts-de-France,12336.0,12942.0
59528,59188,50.2076147877,3.41741294384,Saint-Aubert,Nord,Hauts-de-France,1565.0,1561.0
59529,59440,50.1709642642,3.91201093007,Saint-Aubin,Nord,Hauts-de-France,371.0,347.0
59530,59163,50.4513178883,3.64979329449,Saint-Aybert,Nord,Hauts-de-France,369.0,332.0
59531,59360,50.0760031859,3.5318789033,Saint-Benin,Nord,Hauts-de-France,337.0,339.0
59532,59820,50.967052608,2.15668818231,Saint-Georges-sur-l'Aa,Nord,Hauts-de-France,311.0,296.0
59533,59292,50.1812812123,3.4168912736,Saint-Hilaire-lez-Cambrai,Nord,Hauts-de-France,1657.0,1555.0
59534,59440,50.1366870157,3.90004713488,Saint-Hilaire-sur-Helpe,Nord,Hauts-de-France,795.0,800.0
59535,59270,50.7684241988,2.72184821596,Saint-Jans-Cappel,Nord,Hauts-de-France,1723.0,1642.0
59536,59670,50.780208006,2.51589636551,Sainte-Marie-Cappel,Nord,Hauts-de-France,870.0,857.0
59537,59213,50.2401464788,3.51737991935,Saint-Martin-sur-Écaillon,Nord,Hauts-de-France,525.0,500.0
59538,59143,50.8126413042,2.24135657399,Saint-Momelin,Nord,Hauts-de-France,474.0,418.0
59539,59630,50.8950694199,2.19025685455,Saint-Pierre-Brouck,Nord,Hauts-de-France,998.0,984.0
59541,59730,50.1935153197,3.47506674368,Saint-Python,Nord,Hauts-de-France,995.0,999.0
59542,59620,50.1799835542,3.87887382168,Saint-Remy-Chaussée,Nord,Hauts-de-France,514.0,486.0
59543,59330,50.2280842932,3.90173812805,Saint-Remy-du-Nord,Nord,Hauts-de-France,1135.0,1070.0
59544,59880,50.3750172475,3.56642418912,Saint-Saulve,Nord,Hauts-de-France,11176.0,11117.0
59545,59360,50.0531218076,3.51585525327,Saint-Souplet,Nord,Hauts-de-France,1240.0,1203.0
59545,59360,50.0531218076,3.51585525327,Saint-Souplet,Nord,Hauts-de-France,1240.0,1203.0
59546,59114,50.7757055306,2.55012081181,Saint-Sylvestre-Cappel,Nord,Hauts-de-France,1166.0,1154.0
59547,59188,50.1944271461,3.43509312626,Saint-Vaast-en-Cambrésis,Nord,Hauts-de-France,900.0,860.0
59548,59570,50.3009046885,3.74775611906,Saint-Waast,Nord,Hauts-de-France,625.0,658.0
59549,59218,50.2082539959,3.59623286765,Salesches,Nord,Hauts-de-France,293.0,329.0
59550,59496,50.5358395709,2.83692247297,Salomé,Nord,Hauts-de-France,2970.0,3051.0
59551,59310,50.4772545596,3.33248163784,Saméon,Nord,Hauts-de-France,1614.0,1738.0
59552,59268,50.2144498638,3.19130962776,Sancourt,Nord,Hauts-de-France,204.0,194.0
59553,59211,50.5909879066,2.96114421951,Santes,Nord,Hauts-de-France,5811.0,5660.0
59554,59230,50.446729768,3.33012536259,Sars-et-Rosières,Nord,Hauts-de-France,558.0,617.0
59555,59216,50.1616514836,4.04379435649,Sars-Poteries,Nord,Hauts-de-France,1486.0,1420.0
59556,59145,50.1790384849,3.79850687638,Sassegnies,Nord,Hauts-de-France,277.0,260.0
59557,59990,50.335080255,3.58004167583,Saultain,Nord,Hauts-de-France,2281.0,2553.0
59558,59227,50.2425296454,3.43939074526,Saulzoir,Nord,Hauts-de-France,1783.0,1679.0
59559,59990,50.3441268565,3.64525979429,Sebourg,Nord,Hauts-de-France,1963.0,1977.0
59560,59113,50.5462914067,3.03440410368,Seclin,Nord,Hauts-de-France,12645.0,12834.0
59562,59440,50.104983917,3.98854238684,Sémeries,Nord,Hauts-de-France,546.0,533.0
59563,59440,50.1639637271,3.96792099301,Semousies,Nord,Hauts-de-France,250.0,232.0
59564,59174,50.3486299909,3.47455507349,La Sentinelle,Nord,Hauts-de-France,3200.0,3143.0
59565,59269,50.2772551517,3.56080213817,Sepmeries,Nord,Hauts-de-France,682.0,649.0
59566,59320,50.6248188486,2.98254300781,Sequedin,Nord,Hauts-de-France,4692.0,4762.0
59567,59400,50.1266132129,3.27725549348,Séranvillers-Forenville,Nord,Hauts-de-France,400.0,415.0
59568,59173,50.7083527622,2.45193657383,Sercus,Nord,Hauts-de-France,447.0,484.0
59569,59450,50.3677512577,3.12071297192,Sin-le-Noble,Nord,Hauts-de-France,15593.0,15603.0
59570,59380,50.9358655303,2.42417743396,Socx,Nord,Hauts-de-France,933.0,890.0
59571,59730,50.171784611,3.51976547867,Solesmes,Nord,Hauts-de-France,4437.0,4249.0
59572,59740,50.1722246859,4.09630317789,Solre-le-Château,Nord,Hauts-de-France,1833.0,1776.0
59573,59740,50.2029200373,4.0732007826,Solrinnes,Nord,Hauts-de-France,136.0,143.0
59574,59490,50.3598009687,3.27519704161,Somain,Nord,Hauts-de-France,12696.0,11790.0
59575,59213,50.2674478954,3.49584685724,Sommaing,Nord,Hauts-de-France,428.0,398.0
59576,59380,50.9751405786,2.31360058844,Spycker,Nord,Hauts-de-France,1762.0,1752.0
59577,59190,50.7522593819,2.44870670166,Staple,Nord,Hauts-de-France,679.0,693.0
59578,59189,50.6774388783,2.48812239192,Steenbecque,Nord,Hauts-de-France,1728.0,1650.0
59579,59380,50.9531939911,2.37222398651,Steene,Nord,Hauts-de-France,1315.0,1365.0
59580,59114,50.8214340622,2.58556642469,Steenvoorde,Nord,Hauts-de-France,4256.0,4324.0
59581,59181,50.6864176007,2.76933714516,Steenwerck,Nord,Hauts-de-France,3571.0,3540.0
59581,59181,50.6864176007,2.76933714516,Steenwerck,Nord,Hauts-de-France,3571.0,3540.0
59582,59270,50.7237136693,2.61971858959,Strazeele,Nord,Hauts-de-France,958.0,946.0
59583,59550,50.1455912411,3.81152119353,Taisnières-en-Thiérache,Nord,Hauts-de-France,464.0,476.0
59584,59570,50.3215475622,3.85119216193,Taisnières-sur-Hon,Nord,Hauts-de-France,973.0,962.0
59585,59175,50.5706303055,3.0593969462,Templemars,Nord,Hauts-de-France,3318.0,3635.0
59586,59242,50.5327534602,3.17344214233,Templeuve-en-Pévèle,Nord,Hauts-de-France,5930.0,6705.0
59587,59114,50.7976310827,2.55518666354,Terdeghem,Nord,Hauts-de-France,565.0,518.0
59588,59229,51.0158652678,2.45278368133,Téteghem-Coudekerque-Village,Nord,Hauts-de-France,8084.0,8384.0
59588,59380,51.0158652678,2.45278368133,Téteghem-Coudekerque-Village,Nord,Hauts-de-France,8084.0,8384.0
59589,59224,50.2978015553,3.43898383487,Thiant,Nord,Hauts-de-France,2756.0,3011.0
59590,59189,50.6509078196,2.47577776887,Thiennes,Nord,Hauts-de-France,913.0,916.0
59591,59163,50.4459598369,3.62768756311,Thivencelle,Nord,Hauts-de-France,859.0,824.0
59592,59239,50.4729282172,3.06360015777,Thumeries,Nord,Hauts-de-France,3942.0,4029.0
59593,59141,50.2257650605,3.28109704734,Thun-l'Évêque,Nord,Hauts-de-France,746.0,767.0
59594,59158,50.4847098079,3.44835522897,Thun-Saint-Amand,Nord,Hauts-de-France,1135.0,1110.0
59595,59141,50.218482215,3.30304020982,Thun-Saint-Martin,Nord,Hauts-de-France,523.0,541.0
59596,59870,50.4251780134,3.32276515057,Tilloy-lez-Marchiennes,Nord,Hauts-de-France,541.0,528.0
59597,59554,50.2010948825,3.21429536974,Tilloy-lez-Cambrai,Nord,Hauts-de-France,547.0,696.0
59598,59390,50.6609540641,3.23330964809,Toufflers,Nord,Hauts-de-France,3902.0,3910.0
59599,59200,50.7254418902,3.15882757215,Tourcoing,Nord,Hauts-de-France,96809.0,99011.0
59600,59551,50.5041629351,3.08506088086,Tourmignies,Nord,Hauts-de-France,867.0,947.0
59601,59132,50.0755155252,4.12172301875,Trélon,Nord,Hauts-de-France,2973.0,2679.0
59602,59152,50.6172932924,3.18934892273,Tressin,Nord,Hauts-de-France,1415.0,1395.0
59603,59125,50.33056703,3.48645305133,Trith-Saint-Léger,Nord,Hauts-de-France,6290.0,6124.0
59604,59980,50.1023251315,3.47303644624,Troisvilles,Nord,Hauts-de-France,834.0,809.0
59605,59229,51.0239750832,2.49246889837,Uxem,Nord,Hauts-de-France,1410.0,1497.0
59606,59300,50.3588666163,3.51567664819,Valenciennes,Nord,Hauts-de-France,44043.0,42991.0
59607,59218,50.1780771295,3.57802377396,Vendegies-au-Bois,Nord,Hauts-de-France,496.0,484.0
59608,59213,50.2600667641,3.50791948811,Vendegies-sur-Écaillon,Nord,Hauts-de-France,1088.0,1118.0
59609,59175,50.5731550754,3.08064149278,Vendeville,Nord,Hauts-de-France,1649.0,1546.0
59610,59227,50.2661390084,3.46320478499,Verchain-Maugré,Nord,Hauts-de-France,927.0,1102.0
59611,59237,50.6820809996,3.0005883762,Verlinghem,Nord,Hauts-de-France,2430.0,2673.0
59612,59730,50.2124028613,3.52268754362,Vertain,Nord,Hauts-de-France,530.0,513.0
59613,59970,50.4144657364,3.6078304121,Vicq,Nord,Hauts-de-France,1499.0,1473.0
59614,59271,50.1571125186,3.45621053562,Viesly,Nord,Hauts-de-France,1502.0,1379.0
59615,59232,50.6932504715,2.62068917125,Vieux-Berquin,Nord,Hauts-de-France,2516.0,2649.0
59616,59690,50.4735638651,3.56606734565,Vieux-Condé,Nord,Hauts-de-France,10206.0,10446.0
59617,59138,50.2599763963,3.87105908253,Vieux-Mesnil,Nord,Hauts-de-France,623.0,637.0
59618,59600,50.3213611397,4.0463688859,Vieux-Reng,Nord,Hauts-de-France,866.0,907.0
59619,59530,50.2478551697,3.68060159072,Villereau,Nord,Hauts-de-France,975.0,1057.0
59619,59530,50.2478551697,3.68060159072,Villereau,Nord,Hauts-de-France,975.0,1057.0
59620,59234,50.3020721089,3.17587411198,Villers-au-Tertre,Nord,Hauts-de-France,615.0,667.0
59622,59188,50.2264212975,3.39435479006,Villers-en-Cauchies,Nord,Hauts-de-France,1266.0,1161.0
59623,59297,50.0359972826,3.15257855128,Villers-Guislain,Nord,Hauts-de-France,693.0,680.0
59624,59142,50.0297720966,3.29193521329,Villers-Outréaux,Nord,Hauts-de-France,2072.0,2156.0
59625,59231,50.0789345355,3.13659590623,Villers-Plouich,Nord,Hauts-de-France,415.0,389.0
59626,59530,50.2889516363,3.6151652439,Villers-Pol,Nord,Hauts-de-France,1243.0,1262.0
59627,59600,50.339831062,4.01339230045,Villers-Sire-Nicole,Nord,Hauts-de-France,981.0,1006.0
59628,59470,50.839933688,2.29875013353,Volckerinckhove,Nord,Hauts-de-France,586.0,560.0
59629,59870,50.3939409921,3.23217277359,Vred,Nord,Hauts-de-France,1386.0,1311.0
59630,59261,50.4837257649,3.03028758206,Wahagnies,Nord,Hauts-de-France,2611.0,2605.0
59631,59127,50.0733447799,3.33900382143,Walincourt-Selvigny,Nord,Hauts-de-France,2122.0,2112.0
59631,59127,50.0733447799,3.33900382143,Walincourt-Selvigny,Nord,Hauts-de-France,2122.0,2112.0
59632,59135,50.3808461182,3.39313610701,Wallers,Nord,Hauts-de-France,5520.0,5598.0
59632,59135,50.3808461182,3.39313610701,Wallers,Nord,Hauts-de-France,5520.0,5598.0
59633,59132,50.0613544764,4.16718008292,Wallers-en-Fagne,Nord,Hauts-de-France,290.0,280.0
59634,59190,50.7278457083,2.48249397523,Wallon-Cappel,Nord,Hauts-de-France,839.0,788.0
59635,59400,50.1283412382,3.30897119661,Wambaix,Nord,Hauts-de-France,369.0,368.0
59636,59118,50.6957054596,3.0473159475,Wambrechies,Nord,Hauts-de-France,10162.0,10798.0
59637,59870,50.3972962992,3.32367136058,Wandignies-Hamage,Nord,Hauts-de-France,1275.0,1318.0
59638,59830,50.5709754745,3.27007498669,Wannehain,Nord,Hauts-de-France,1182.0,1331.0
59639,59144,50.3079420993,3.65866407405,Wargnies-le-Grand,Nord,Hauts-de-France,1082.0,1101.0
59640,59144,50.2986246557,3.68344256708,Wargnies-le-Petit,Nord,Hauts-de-France,761.0,780.0
59641,59380,50.9770774555,2.50331327056,Warhem,Nord,Hauts-de-France,2055.0,2022.0
59642,59870,50.4093268684,3.32433906396,Warlaing,Nord,Hauts-de-France,560.0,594.0
59643,59560,50.7453105306,2.96704012681,Warneton,Nord,Hauts-de-France,234.0,234.0
59645,59252,50.2699499987,3.25379518679,Wasnes-au-Bac,Nord,Hauts-de-France,630.0,587.0
59646,59290,50.6750984751,3.12858017096,Wasquehal,Nord,Hauts-de-France,20963.0,20836.0
59647,59143,50.833804191,2.22588651794,Watten,Nord,Hauts-de-France,2549.0,2577.0
59648,59139,50.5864928159,3.04193803597,Wattignies,Nord,Hauts-de-France,14295.0,15531.0
59649,59680,50.2003544445,4.00235676778,Wattignies-la-Victoire,Nord,Hauts-de-France,241.0,241.0
59650,59150,50.7056367285,3.21628221056,Wattrelos,Nord,Hauts-de-France,41264.0,40836.0
59651,59220,50.3338831581,3.42191162083,Wavrechain-sous-Denain,Nord,Hauts-de-France,1654.0,1616.0
59652,59111,50.270787775,3.28212535821,Wavrechain-sous-Faulx,Nord,Hauts-de-France,359.0,424.0
59653,59136,50.5726224029,2.93337226806,Wavrin,Nord,Hauts-de-France,7656.0,7773.0
59654,59119,50.3842186333,3.11188476067,Waziers,Nord,Hauts-de-France,7498.0,7354.0
59655,59670,50.8152774849,2.44143393834,Wemaers-Cappel,Nord,Hauts-de-France,252.0,237.0
59656,59117,50.7620461406,3.05089776037,Wervicq-Sud,Nord,Hauts-de-France,5414.0,5299.0
59657,59380,50.9254100501,2.50878268816,West-Cappel,Nord,Hauts-de-France,584.0,636.0
59658,59134,50.5694195145,2.86858974063,Wicres,Nord,Hauts-de-France,451.0,544.0
59659,59212,50.0118044778,4.0065736506,Wignehies,Nord,Hauts-de-France,2966.0,2821.0
59660,59780,50.6306074254,3.22916996988,Willems,Nord,Hauts-de-France,3025.0,2996.0
59661,59740,50.1212728931,4.10501451158,Willies,Nord,Hauts-de-France,155.0,131.0
59662,59670,50.8503260936,2.56373009721,Winnezeele,Nord,Hauts-de-France,1251.0,1300.0
59663,59470,50.8778557286,2.47860517129,Wormhout,Nord,Hauts-de-France,5565.0,5705.0
59664,59143,50.8284324881,2.2531343958,Wulverdinghe,Nord,Hauts-de-France,314.0,327.0
59665,59380,50.9111679301,2.48735893081,Wylder,Nord,Hauts-de-France,299.0,301.0
59666,59470,50.8833052086,2.384587094,Zegerscappel,Nord,Hauts-de-France,1543.0,1536.0
59667,59670,50.8321932353,2.4589529897,Zermezeele,Nord,Hauts-de-France,200.0,238.0
59668,59123,51.06377209,2.48763279882,Zuydcoote,Nord,Hauts-de-France,1787.0,1580.0
59669,59670,50.7918240712,2.42330162819,Zuytpeene,Nord,Hauts-de-France,527.0,527.0
59670,59272,50.5440489811,2.91557809769,Don,Nord,Hauts-de-France,1322.0,1412.0
60001,60220,49.6930546611,1.76924374516,Abancourt,Oise,Hauts-de-France,647.0,594.0
60002,60430,49.361199272,2.15509033815,Abbecourt,Oise,Hauts-de-France,760.0,846.0
60003,60480,49.5201068363,2.16636536385,Abbeville-Saint-Lucien,Oise,Hauts-de-France,492.0,510.0
60004,60690,49.5562211633,1.97185766368,Achy,Oise,Hauts-de-France,399.0,404.0
60005,60620,49.1087771245,2.95509279724,Acy-en-Multien,Oise,Hauts-de-France,834.0,867.0
60006,60700,49.3183042237,2.5890180969,Les Ageux,Oise,Hauts-de-France,1147.0,1145.0
60007,60600,49.3961836166,2.38254589214,Agnetz,Oise,Hauts-de-France,3073.0,3055.0
60008,60600,49.4222514079,2.41814312594,Airion,Oise,Hauts-de-France,441.0,363.0
60009,60000,49.3965343512,2.11883442492,Allonne,Oise,Hauts-de-France,1524.0,1708.0
60010,60110,49.2071001179,2.12057880418,Amblainville,Oise,Hauts-de-France,1725.0,1757.0
60011,60310,49.6414081201,2.83395091808,Amy,Oise,Hauts-de-France,383.0,416.0
60012,60570,49.257573184,2.16834997777,Andeville,Oise,Hauts-de-France,3161.0,3380.0
60013,60940,49.3148919573,2.50251888584,Angicourt,Oise,Hauts-de-France,1441.0,1354.0
60014,60130,49.4889521261,2.49971184199,Angivillers,Oise,Hauts-de-France,182.0,162.0
60015,60250,49.334468969,2.32846218053,Angy,Oise,Hauts-de-France,1190.0,1139.0
60016,60250,49.350204752,2.36431728817,Ansacq,Oise,Hauts-de-France,274.0,271.0
60017,60120,49.5672978302,2.38642388977,Ansauvillers,Oise,Hauts-de-France,1211.0,1163.0
60019,60162,49.5004605023,2.73385430881,Antheuil-Portes,Oise,Hauts-de-France,412.0,413.0
60020,60620,49.1550668913,2.98806856134,Antilly,Oise,Hauts-de-France,279.0,266.0
60021,60400,49.582424474,3.12116123031,Appilly,Oise,Hauts-de-France,539.0,517.0
60022,60300,49.2286452463,2.5135789889,Apremont,Oise,Hauts-de-France,679.0,640.0
60023,60880,49.370833099,2.76400949363,Armancourt,Oise,Hauts-de-France,561.0,535.0
60024,60190,49.4056086887,2.68958438939,Arsy,Oise,Hauts-de-France,774.0,801.0
60025,60350,49.4257269191,3.04404702722,Attichy,Oise,Hauts-de-France,1852.0,1853.0
60026,60360,49.5739624558,2.11947399318,Auchy-la-Montagne,Oise,Hauts-de-France,564.0,569.0
60027,60800,49.2124952218,2.81319586858,Auger-Saint-Vincent,Oise,Hauts-de-France,496.0,526.0
60028,60300,49.2330047148,2.55262710425,Aumont-en-Halatte,Oise,Hauts-de-France,503.0,529.0
60029,60390,49.3702714618,1.99554869838,Auneuil,Oise,Hauts-de-France,2959.0,2875.0
60030,60390,49.3450250122,2.09238872376,Auteuil,Oise,Hauts-de-France,573.0,553.0
60031,60890,49.1792888729,3.06349602702,Autheuil-en-Valois,Oise,Hauts-de-France,278.0,262.0
60032,60350,49.449194192,3.12722554549,Autrêches,Oise,Hauts-de-France,756.0,713.0
60033,60300,49.1839157473,2.52767735366,Avilly-Saint-Léonard,Oise,Hauts-de-France,884.0,879.0
60034,60130,49.4449120653,2.42380338592,Avrechy,Oise,Hauts-de-France,1149.0,1162.0
60035,60310,49.6496055244,2.86403233407,Avricourt,Oise,Hauts-de-France,254.0,241.0
60036,60190,49.3890770811,2.57702799562,Avrigny,Oise,Hauts-de-France,367.0,391.0
60037,60400,49.5820096557,3.09130594062,Babœuf,Oise,Hauts-de-France,529.0,511.0
60039,60120,49.6218428027,2.38266948973,Bacouël,Oise,Hauts-de-France,468.0,482.0
60040,60190,49.4206214218,2.58376325171,Bailleul-le-Soc,Oise,Hauts-de-France,641.0,644.0
60041,60930,49.385157591,2.23033347435,Bailleul-sur-Thérain,Oise,Hauts-de-France,2068.0,2323.0
60042,60140,49.3492689664,2.46620386202,Bailleval,Oise,Hauts-de-France,1494.0,1472.0
60043,60170,49.4994561216,2.98240258389,Bailly,Oise,Hauts-de-France,642.0,609.0
60044,60250,49.2973878556,2.32131973295,Balagny-sur-Thérain,Oise,Hauts-de-France,1690.0,1649.0
60045,60810,49.2222684941,2.67330860939,Barbery,Oise,Hauts-de-France,562.0,547.0
60046,60620,49.1776038507,2.95817932227,Bargny,Oise,Hauts-de-France,325.0,336.0
